FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1000431,Appleton Downtown Farm Market,http://www.appletondowntown.org,www.facebook.com/downtownappletonfarmmarket,,,,100 College Avenue,Appleton,Outagamie,Wisconsin,54911,06/19/2021 to 06/19/2021,Sat: 8:00 AM-12:30 PM;,11/06/2021 to 11/06/2021,Sat: 9:00 AM-12:30 PM;,,,,,-88.40703,44.26201,,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,1/25/2021 12:18:55 PM
1021359,Aquidneck Growers Market - Wednesday,https://aquidneckcommunitytable.org/,https://www.facebook.com/Aquidneck-Growers-Market-145175198849594,,,@aquidneckgrowers,Memorial Blvd,Newport,Newport,Rhode Island,02840,05/19/2021 to 05/19/2021,Wed: 2:00 PM-6:00 PM;,,,,,,,-71.305831,41.483658,,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,N,2/19/2021 2:15:01 PM
1021733,Aquidneck Growers Market Miantonomi Community Farmers Market,https://aquidneckcommunitytable.org/,https://www.facebook.com/Aquidneck-Growers-Market-145175198849594,,,@aquidneckgrowers,120 Hillside Avenue,Newport,Newport,Rhode Island,02840,07/11/2022 to 07/11/2022,Mon: 2:00 PM-6:00 PM;,,,,,,,-71.309790,41.509894,,Y,Y,Y,Y,Y,-,Y,N,N,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,N,N,3/15/2022 2:41:02 PM
1021732,Aquidneck Growers Market- Saturday Summer,https://aquidneckcommunitytable.org/,https://www.facebook.com/Aquidneck-Growers-Market-145175198849594,,,@aquidneckgrowers,35 Dexter St,Newport,Newport,Rhode Island,02840,05/07/2022 to 05/07/2022,Sat: 9:00 AM-12:00 PM;,,,,,,,-71.304555,41.509123,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,3/15/2022 2:33:29 PM
1019662,Arlington Village Farmers Market,https://www.arlington-vermont.com/farmers-market,https://www.facebook.com/Market05250,,,,3904 VT-7A,Arlington,Bennington,Vermont,05250,06/21/2019 to 09/06/2019,Fri: 4:00 PM-7:00 PM;,,,,,,,-73.146078,43.072884,,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,8/3/2019 10:52:02 PM
1019904,Armory Farmers Market,https://guide.farmfreshri.org/food/farmersmarkets_details.php?market=17,https://www.facebook.com/farmfreshri/,,,,85 Parade St,Providence,Providence,Rhode Island,02909,06/11/2020 to 10/29/2020,Thu: 3:30 PM-7:00 PM;,,,,,,,-71.431600,41.814767,,Y,Y,Y,Y,Y,-,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,6/5/2020 12:36:13 PM
1019222,Arnold Farmers Market,https://www.arnoldmo.org/government/departments/parks-recreation/arnold-farmers-market/,https://www.facebook.com/arnoldfarmersmarket/?ref=settings,ArnoldFarmMarket,,,2400 Bradley Beach Road,Arnold,Jefferson,Missouri,63010,05/05/2018 to 10/20/2018,Sat: 8:00 AM-12:00 PM;,,,,,,,-90.353093,38.453275,,Y,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,8/8/2018 9:17:18 AM
1019495,Artisan Alley Farmers and Makers Market,,,,,,Artisan Alley,DeLand,Volusia,Florida,32720,01/01/2019 to 12/31/2019,Fri: 6:00 PM-9:00 PM;,,,,,,,-81.304341,29.027562,,Y,N,N,N,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,4/27/2019 3:08:22 PM
1020068,Artistlane Farmers Market,,,,,,1966 Broad Street,Augusta-Richmond County consolidated government (balance),Richmond,Georgia,30904,01/01/2020 to 12/31/2020,Thu: 12:00 PM-5:00 PM;Fri: 12:00 PM-5:00 PM;Sat: 12:00 PM-5:00 PM;,,,,,,,-82.073422,33.365531,,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,8/16/2020 11:38:31 AM
1009810,Ashland Farmers Market,http://www.ashlandfarmersmarket.org/,https://www.facebook.com/AshlandMAFarmersMarket,,,,125 Front St,Ashland,Middlesex,Massachusetts,01721,06/12/2021 to 06/12/2021,Sat: 9:00 AM-1:00 PM;,,,,,,,-71.461538,42.260027,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,Y,N,N,Y,Y,N,N,1/26/2021 10:42:37 PM
1021627,Astoria Sunday Market,http://www.astoriasundaymarket.com,https://www.facebook.com/astoriasundaymarket,,,https://www.instagram.com/astoriasundaymarket/?hl=en,12th and Commercial St.,Astoria,Clatsop,Oregon,97103,05/08/2022 to 05/08/2022,Sun: 10:00 AM-3:00 PM;,,,,,,,-123.830150,46.188719,,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,11/4/2021 6:46:05 PM
1001245,ASU Regional Farmers' Market,http://www.asuregionalfarmersmarket.org,https://www.facebook.com/asuregionalfarmersmarket,https://twitter.com/asufarmersmarket,,,3300 Aggie Road,Jonesboro,Craighead,Arkansas,72401,05/01/2021 to 05/01/2021,Sat: 8:00 AM-1:00 PM;,06/01/2021 to 06/01/2021,Tue: 12:00 PM-5:30 PM;Sat: 7:00 AM-1:00 PM;,,,,,-90.667327,35.840771,,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,N,N,1/25/2021 4:53:54 PM
1002984,Atchison Farmers Market,https://atchisonkansas.com/business-directory/atchison-farmers-market,https://www.facebook.com/AtchisonFarmersMarket/,,,,Between 5th and 6th Streets on the south side of Main Street,Atchison,Atchison,Kansas,66002,05/19/2018 to 10/27/2018,Wed: 2:30 PM-5:30 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-95.119878,39.560737,,Y,N,N,Y,Y,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,2/20/2018 6:26:33 PM
1005086,Athens Farmers Market,http://www.athensfarmersmarket.org,https://www.facebook.com/athensohfarmersmarket/,@athensohfarmersmarket,,,1002 East State Street,Athens,Athens,Ohio,45701,01/01/2021 to 12/31/2021,Wed: 9:00 AM-12:00 PM;Sat: 9:00 AM-12:00 PM;,,,,,,,-82.056622,39.336038,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,1/4/2021 1:21:39 PM
1018033,"Athens Farmers Market, L.L.C.",http://www.athensfarmersmarket.net/,https://www.facebook.com/AthensFarmersMarket,https://twitter.com/AthFarmersMkt,,https://www.instagram.com/athensfarmersmarket/,271 W Hancock Ave,Athens,Clarke,Georgia,30601,04/15/2020 to 11/18/2020,Wed: 4:00 PM-7:00 PM;,,,,,,,-83.380247,33.959088,,Y,N,N,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N,12/29/2020 10:08:50 AM
1018032,"Athens Farmers Market, LLC",http://www.athensfarmersmarket.net/,https://www.facebook.com/AthensFarmersMarket,https://twitter.com/AthFarmersMkt,,https://www.instagram.com/athensfarmersmarket/,705 Sunset Dr,Athens,Clarke,Georgia,30606,03/21/2020 to 12/19/2020,Sat: 8:00 AM-12:00 PM;,,,,,,,-83.4121317,33.9644564,,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,12/29/2020 10:07:00 AM
1021450,Athol Farmers Market,,https://www.facebook.com/Atholfarmersmarket,,,,30355 N 3rd Street,Athol,Kootenai,Idaho,83801,05/07/2021 to 05/07/2021,Fri: 2:00 PM-6:00 PM;,,,,,,,-116.707904,47.944594,,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,N,4/26/2021 4:57:07 PM
1018330,"Attleboro Farmers Market, inc",http://www.attleborofarmersmarket.com,AttleboroFarmersMarket@AttFrmMkt,,,,201 County Street,Attleboro ,Bristol,Massachusetts,02703,06/15/2019 to 10/19/2019,Sat: 9:00 AM-1:00 PM;,,,,,,,-71.299235,41.937562,,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,2/24/2019 2:06:11 PM
1021225,Atwater Village Farmers' Market,https://seela.org/markets-atwater-village/,,,,https://www.instagram.com/atwatervillagefm/,3528 Larga Ave,Los Angeles ,Los Angeles,California,90039,,Sun: 10:00 AM-2:00 PM;,,,,,,,-118.260151,34.117828,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,9/21/2020 4:29:56 PM
1019789,Auburn Farmers Market,http://www.auburnfarmersmarket.org,https://www.facebook.com/AuburnInternationalFarmersMarket/?ref=bookmarks,https://twitter.com/AifmAuburnWA,,,1140 Auburn Way S,Auburn,King,Washington,98002,06/07/2020 to 09/20/2020,Sun: 10:00 AM-3:00 PM;,,,,,,,-122.218459,47.298267,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,3/6/2020 12:54:20 PM
1021329,Aurora Farmers Market,,,,,,170 Main Street,Aurora,Cayuga,New York,13026,05/29/2021 to 05/29/2021,Sat: 10:00 AM-2:00 PM;,,,,,,,-76.699995,42.744684,,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,Y,1/30/2021 6:24:08 PM
1000559,Aurora Local Farmer's Market - Summer Market,,Aurora Local Farmers Market,,,,2031 S. Elliott Ave.,Aurora,Lawrence,Missouri,65605,05/05/2018 to 10/31/2018,Mon: -12:00 PM;Wed: 8:00 AM-12:00 PM;Sat: 7:00 AM-12:00 PM;,11/01/2018 to 05/03/2019,Sat: 9:00 AM-12:00 PM;,,,,,-93.7201867,36.9489080,,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,Y,7/26/2018 6:38:48 PM
1021534,AUSTIN FARMERS MARKET ,,https://www.facebook.com/farmergeorge.market,https://twitter.com/farmergeorgetx?lang=en,https://www.youtube.com/channel/UCvxG2wYZ5ebpCgcr8tQtV_Q/featured,https://www.instagram.com/farmergeorge.market/?hl=en,9607 RESEARCH BLVD,AUSTIN,Travis,Texas,78759,01/01/2021 to 01/01/2021,Sun: 12:00 PM-4:00 PM;,,,,,,,-97.741448,30.387094,,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,6/22/2021 1:23:34 PM
1019396,Avon Farmers Market,http://www.avongov.org/category/subcategory.php?categoryid=28,http://facebook.com/avonfarmersmarket,,,,8190 E US Highway 36,Avon,Hendricks,Indiana,,06/04/2019 to 08/27/2019,Tue: 4:00 PM-7:00 PM;,,,,,,,-86.38263,39.765279,,Y,Y,N,N,Y,-,Y,N,Y,Y,Y,N,N,N,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,2/19/2019 9:59:31 AM
1019126,Avon Library Farmers Market,,https://www.facebook.com/avonfreepubliclibrary/,,,@afplct (instagram),"281 COUNTRY CLUB RD., C/O AVON LIBRARY",AVON,Hartford,Connecticut,06001,07/02/2018 to 08/27/2018,Mon: 4:00 PM-7:00 PM;,,,,,,,-72.8604480,41.7897100,,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,6/7/2018 3:20:11 PM
1021528,Backyard Market in Black Forest ,https://thebackyardmarkets.com,https://www.facebook.com/BackyardMarketinBF/,,,https://www.instagram.com/backyardmarketinbf/,12530 Black Forest Rd,Colorado Springs,El Paso,Colorado,80908,05/22/2021 to 05/22/2021,Sat: 9:00 AM-1:00 PM;,,,,,,,-104.702384,39.014791,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,Y,6/21/2021 5:59:30 PM
1021530,Backyard Market in Black Forest - Holiday ,https://thebackyardmarkets.com,https://www.facebook.com/BackyardMarketinBF/,,,https://www.instagram.com/backyardmarketinbf/,13710 Black Forest Road ,Colorado Springs,El Paso,Colorado,80908,12/04/2021 to 12/04/2021,Sat: 1:00 PM-4:00 PM;,,,,,,,-104.701697,39.029861,,Y,N,N,N,Y,-,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,6/21/2021 6:32:12 PM
1021529,Backyard Market in Black Forest - Winter ,https://thebackyardmarkets.com,https://www.facebook.com/BackyardMarketinBF/,,,https://www.instagram.com/backyardmarketinbf/,6845 Shoup Road ,Colorado Springs ,El Paso,Colorado,80908,10/30/2021 to 10/30/2021,Sat: 1:00 PM-4:00 PM;,,,,,,,-104.698264,39.013991,,Y,N,N,N,Y,-,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,6/21/2021 6:23:52 PM
1019044,Bainbridge Farm Market,,bainbridgefarmmarket,,,,201 Grant Ave,bainbridge,Putnam,Indiana,46105,05/16/2018 to 10/10/2018,Wed: 4:00 PM-7:00 PM;,,,,,,,-86.8176960,39.7622329,,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,Y,4/7/2018 1:22:44 PM
1019076,Baldwin's Main St. Farmers Market,https://www.villageofbaldwin.com/community/page/main-st-farmers-market,https://www.facebook.com/BaldwinsMainStFarmersMarket/,,,,Main St. and 6th Ave.,Baldwin,St. Croix,Wisconsin,54002,06/05/2020 to 10/01/2020,Sat: 9:00 AM-1:00 PM;,,,,,,,-92.370763,44.966999,,Y,N,N,N,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,1/4/2021 11:59:57 AM
1021338,Ballard Farmers Market ,http://www.sfmamarkets.com/visit-ballard-farmers-market,https://www.facebook.com/BallardFarmersMarket,,,https://www.instagram.com/sfmamarkets/,5300 Ballard AVE NW,Seattle ,King,Washington,98107,01/01/2021 to 01/01/2021,Sun: 9:00 AM-2:00 PM;,,,,,,,-122.384500,47.667512,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,2/4/2021 4:24:25 PM
1021521,Bamberg Farmers Market,,https://www.facebook.com/bambergfarmersmarket/?ref=page_internal,,,,12205 Heritage Hwy,Bamberg ,Bamberg,South Carolina,29003,03/01/2021 to 03/01/2021,Sat: 10:00 AM-2:00 PM;,,,,,,,-81.031222,33.300136,,Y,N,N,N,N,-,Y,N,Y,N,Y,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/13/2021 7:42:03 PM
1012081,Bangor Farmers' Market,http://www.bangorfarmersmarket.org,www.facebook.com/bangorfarmersmarket,,,,Corner of Franklin and Harlow Streets,Bangor,Penobscot,Maine,04401,01/01/2021 to 01/01/2021,Sun: 11:00 AM-1:30 PM;,,,,,,,-68.7716490,44.8039587,,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,N,N,N,N,1/8/2021 4:23:47 PM
1021582,Barm Bargains Market,http://barmbargains.com,@barmbargains,,,,3782 Winding Creek Ln,Garden Valley,El Dorado,California,95633,01/01/2021 to 01/01/2021,Sun: 12:00 PM-4:00 PM;,,,,,,,-120.878152,38.840227,,Y,Y,N,N,N,-,Y,N,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,7/27/2021 4:37:54 PM
1001604,Barnegat Farmers Market,http://www.barnegat.net,@barnegatrecreation,,,,14 Birdsall St.,Barnegat,Ocean,New Jersey,08005,06/17/2021 to 06/17/2021,Thu: 10:00 AM-3:00 PM;,,,,,,,-74.221654,39.753903,,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,N,N,1/25/2021 11:50:12 AM
1020029,Barrow County Farmers Market,http://www.barrowcountyfarmersmarket.com,https://www.facebook.com/barrowcountyfarmersmarket,,,#barrowcountyfarmersmarket,30 N. Broad St,Winder,Barrow,Georgia,30680,05/02/2020 to 11/21/2020,Sat: 8:30 AM-12:30 PM;,,,,,,,-83.721123,33.993074,,Y,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,8/4/2020 9:15:35 AM
1003335,Basalt Sunday Market,http://www.basaltsundaymarket.com,,,,,101 Midland Avenue,Basalt,Eagle,Colorado,81621,06/21/2020 to 09/27/2020,Sun: 10:00 AM-2:00 PM;,,,,,,,-107.034736,39.368957,,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,8/7/2020 3:54:43 PM
1019871,Bassett Farmers Market,,,,,,200 Clark St.,Bassett,Rock,Nebraska,68714,07/01/2020 to 09/30/2020,Sat: 8:00 AM-11:00 AM;,,,,,,,-99.536625,42.582541,,Y,N,N,N,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/26/2020 2:28:42 PM
1000436,Bastrop 1832 Farmers Market,http://www.bastrop1832farmersmarket.org,https://www.facebook.com/pages/Bastrop-1832-Farmers-Market/118950738119102,https://twitter.com/bastrop1832,,http://www.pinterest.com/dlpr/bastrop-1832-farmers-market/,1302 Chestnut Street,Bastrop,Bastrop,Texas,78602,01/01/2021 to 01/01/2021,Sat: 10:00 AM-2:00 PM;,,,,,,,-97.311627,30.111777,,Y,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,1/27/2021 7:55:24 PM
1021540,Batavia Farmers' Market,https://downtownbatavia.com/farmers-market/,https://www.facebook.com/BataviaFarmersMarket/about/?ref=page_internal,,,https://www.instagram.com/bataviafarmersmarket/?hl=en,North River Street,Batavia,Kane,Illinois,60510,06/05/2021 to 06/05/2021,Sat: 8:00 AM-12:00 PM;,,,,,,,-88.306027,41.851028,,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,N,6/23/2021 4:11:50 PM
1021265,Batesville Farmers Market,http://Www.Batesvillefarmersmarket.com,Batesville Farmers Market,,,,Main and Boehringer Street,Batesville ,Ripley,Indiana,47006,05/01/2021 to 05/01/2021,Sat: 8:00 AM-12:00 PM;,06/30/2021 to 06/30/2021,Wed: 3:00 PM-6:00 PM;,,,,,-85.221859,39.298852,,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,N,1/10/2021 10:49:31 PM
1021443,Battle Creek Farmers Market,http://www.battlecreekfarmersmarket.com,facebook.com/BattleCreekFarmersMarketAssociation,,,,25 S McCamly St,Battle Creek,Calhoun,Michigan,49017,05/05/2021 to 05/05/2021,Wed: 9:00 AM-1:00 PM;Fri: 5:00 PM-8:00 PM;,,,,,,,-85.185150,42.320090,,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,4/9/2021 7:00:36 PM
1019617,Bay Area Farmers Market ,https://www.bayareafarmersmarkettexas.com/,https://www.facebook.com/bayareafarmersmarket/?modal=admin_todo_tour,,,,500 Baybrook Mall Drive,Friendswood,Harris,Texas,77546,01/01/2021 to 01/01/2021,Sun: 11:00 AM-3:00 PM;,,,,,,,-95.150682,29.548702,,Y,N,N,N,N,-,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,1/18/2021 10:26:29 AM
1019874,Beatrice Farmers Market Indian Creek Mall,,,,,,Indian Creek Mall 2205 N 6th St,Beatrice,Gage,Nebraska,68310,06/01/2020 to 10/31/2020,Sat: 9:00 AM-12:00 PM;,,,,,,,-96.747301,40.273594,,Y,N,N,N,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/27/2020 12:32:02 PM
1020102,Beattyville Main Street Marketplace Locally Made Market,,Locally Made Market Beattyville Lee county ,,,,26 Hwy 52 W,Beattyville,Lee,Kentucky,41311,01/01/2020 to 12/01/2020,Thu: 9:00 AM-4:00 PM;Fri: 9:00 AM-4:00 PM;,,,,,,,-83.705633,37.591129,,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,1/5/2021 10:03:29 AM
1018735,Beaumont Farmers' Market,http://www.beaumontfarmersmarket.org,Beaumont Farmers Market,,,Instagram,,"Beaumont, ",Jefferson,Texas,77707,02/18/2017 to 12/16/2017,Sat: 8:00 AM-11:00 AM;,,,,,,,-94.169203,30.067686,,Y,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,Y,8/3/2020 3:32:57 PM
1019875,Beaver City Farmers Market,,,,,,,Beaver City,Furnas,Nebraska,,06/01/2020 to 09/30/2020,Sat: 8:30 AM-12:00 PM;,,,,,,,-99.827615,40.138332,,Y,N,N,N,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,5/27/2020 12:38:52 PM
1020097,Beaver Dam Farmer's Market,,,,,,Hwy 231 South ,Beaver Dam,Ohio,Kentucky,42320,05/23/2020 to 10/31/2020,Sat: 8:00 AM-12:00 PM;,,,,,,,-86.877647,37.407199,,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,8/18/2020 12:02:47 PM
1021630,Beaverdale Farmers Market,http://beaverdalefarmersmarket.org/,https://www.facebook.com/BeaverdaleFarmFest/ ,www.twitter.com/BeaverdaleFarm,,,4801 Franklin Avenue,Des Moines,Polk,Iowa,50310,06/07/2022 to 06/07/2022,Tue: 4:00 PM-7:00 PM;,,,,,,,-93.684710,41.612479,,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,11/11/2021 11:47:07 AM
1019853,Bedford Farmers Market,http://Www.bedfordfarmersmarketnh.org,https://www.facebook.com/BedfordFarmersMarketNH/,,,,209 Route 101,Bedford,Hillsborough,New Hampshire,03110,06/15/2021 to 06/15/2021,Tue: 3:00 PM-6:00 PM;,,,,,,,-71.525849,42.938268,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,N,1/5/2021 10:28:37 PM
1019400,Bedminster Farmers Market,http://bedminsternj.hosted.civiclive.com/township_services/farmers_market,https://www.facebook.com/bedminsterfarmersmarket/?eid=ARArXvXuUVPdjTMbOd_12-gC2WKj6BpLHpqkVXPEOpscqeAh6w0Zv07etCwMUUqqHWLD7rH2eCWztrqR,,,https://www.instagram.com/bedminsterfarmersmarket/?hl=en,3055 River Road,Bedminster,Somerset,New Jersey,07921,06/01/2019 to 10/26/2019,Sat: 9:00 AM-1:00 PM;,,,,,,,-74.646889,40.662856,,Y,N,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,Y,2/23/2019 2:46:23 PM
1010607,Bel Air Farmers' Market,http://www.BelAirFarmersMarket.com,BelAir Farmers Market,@belairfm,,Instagram  @belairfm,2 South Bond Street,Bel Air,Harford,Maryland,21014,04/14/2018 to 11/17/2018,Sat: 7:00 AM-11:00 AM;,11/24/2018 to 12/22/2018,Sat: 10:00 AM-12:00 PM;,,,,,-76.351011,39.535284,,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,7/27/2018 1:27:22 PM
