market_id,market_name,street,city,state,zip,lat,lon
1005259,Pokai Bay Beach Park (People's Open Market),85-037 Pokai Bay Road,882,12,96792,21.442923,-158.188437
1021485,Ponce City Farmers Market on the BeltLine,675 Ponce de Leon Ave,354,24,30315,33.772425,-84.364611
1021462,Pontiac Farmers' Market,,883,5,61764,40.880177,-88.629562
1019027,Port Chester Farmers Market,Highland St,884,19,10573,41.00211,-73.661339
1018986,Port Sanilac Farmers' Market,228 S Ridge Street,885,6,48469,43.424322,-82.543109
1020037,Port Townsend Farmers Market,600 Block Tyler St,886,8,98368,48.11702,-122.760304
1018474,Portland Farmers Market - Kenton,N McClellan & N Denver,195,16,97217,45.583224,-122.686792
1018477,Portland Farmers Market - King,NE 7th and Wygant,195,16,97211,45.557097,-122.658982
1018478,Portland Farmers Market - Lents International,SE 92nd and Reedway,195,16,97266,45.4813183,-122.5685894
1018482,Portland Farmers Market - Portland State University,SW Park and Montgomery,195,16,97201,45.512348,-122.684833
1018483,Portland Farmers Market - Shemanski Park,SW Park and Main,195,16,97205,45.517125,-122.682231
1007797,Portsmouth Farmers' Market,"City Hall, 1 Junkins Avenue",887,34,3801,43.0711929,-70.7535534
1018963,Prairie Lakes Farmers Market,"2824 Prairie Lakes Dr, Ste. 201, Ste. 201",888,21,53590,43.1680835,-89.2702544
1019807,Prairie Township Farmer's Market,5955 W. Broad Street,889,4,43119,39.9695356,-83.009303
1021263,Prescott Farmers Market,900 Iron Springs Road,890,47,86301,34.557395,-112.482809
1021501,Pretzel Park Farmers Market,4300 Silverwood Street,213,11,19127,40.025446,-75.220985
1019149,Price Farmers Market,100 N 100 E,891,40,84501,39.6010798,-110.8088043
1019793,Prince George Farmers Market,6605 Courts Drive,892,9,23875,37.224538,-77.287343
1020086,Prospect Area Farmer's Market,12900 W. Hwy 42,893,27,40059,38.37102,-85.58996
1018215,Pueblo of San Felipe Farmers' Market,25 Hagen Road,894,48,87001,35.416275,-106.404321
1021617,Pullman Farmers Market,150 E Spring St,895,8,99163,46.729751,-117.174043
1019868,Purcellville Farmers' Market,717 E Main Street,896,9,20132,39.136603,-77.703843
1021266,Putnam Farmer's Market,1 Valley Park Drive,897,36,25526,38.440335,-81.995042
1011596,Putnam Farmers Market,1 Valley Way,897,36,25526,38.441892,-81.99554
1003402,Puyallup Farmers' Market,"300  S Meridian (COVID operations at corner of  2nd and Main, downtown Puyallup)",898,8,98371,47.191241,-122.292435
1021618,QC Farmers' Market,1700 1st ave,899,5,61201,41.51278,-90.576384
1019477,Quapaw Farmers Market,326 N Main St,900,49,74363,36.955063,-94.787418
1010145,Queen Anne Farmers Market,W Crockett Street and Queen Anne Ave N,66,8,98109,47.637172,-122.357601
1005260,Queen Kapiolani Park (People's Open Market),Monsarrat and Paki Streets,18,12,96822,21.268812,-157.81638
1019122,Quincy Certified Farmers' Market,530 W. Main St.,901,3,95971,39.937091,-120.950176
1019315,Quincy Farmer's Market,128 N. 5th St.,902,5,62301,39.932754,-91.409173
1021579,Rail Yards Market,777 1st street SW,903,48,87102,35.075615,-106.649029
1011310,Randolph County Farmers Market,2959 County Road 333,904,37,36278,33.255362,-85.451892
1019204,Randolph County Farmers' Market,1966 Highway 62 West,905,30,72455,36.257409,-90.983393
1020093,Red Bird Farmers Market,70 Queendale Center,906,27,40913,37.009793,-83.526289
1019500,Red Lodge Farmers' Market,Lion's Park,907,25,59068,45.1913,-109.247918
1001766,Red Oak Farmers Market,307 East Reed Street,908,23,51566,41.009641,-95.228044
1020024,Red Stick Farmers Market  - Seasonal Tuesdays,7711 Goodwood Boulevard,909,10,70806,30.442682,-91.106845
1021277,Red Stick Farmers Market - Saturday Downtown Year Round,5th Street and Main Street,909,10,70801,30.45195,-91.185787
1003610,Red Stick Farmers Market - Thursday Year Round,6400 Perkins Road,909,10,70808,30.399197,-91.121067
1019410,Redland Community Farm and Market,12690 SW 280th Street,910,7,33033,25.506957,-80.395809
1019411,Redland Community Farm and Market,12690 SW 280th Street,910,7,33033,25.506957,-80.39582
1004750,Redlands Certified Farmers Market,100 E. State Street,911,3,92373,34.056448,-117.181441
1004751,Redlands Saturday Morning Certified Farmers Market,100 E. Redlands Boulevard,911,3,92373,34.05708,-117.180913
1000712,Reedsburg Area Medical Center Farmer's Markets,2000 North Dewey Avenue,912,21,53959,43.549612,-89.993406
1019235,Reidsville Market Square Farmers' Market,303 S. Scales Street,913,43,27320,36.3586088,-79.6640029
1021615,Reisterstown Farmers Market,120 Main Street,914,35,21136,39.465227,-76.8297
1009020,Rensselaer Farmers Market,110 W Harrison St.,915,17,47978,40.9356403,-87.1501069
1019493,Reston,1609 Washington Plaza,916,9,20190,38.948449,-77.342215
1002843,Rexburg Farmers Market,118 College Ave.,917,31,83440,43.823218,-111.782405
1018549,Richmond Farmers Market - Summer Season (May-October),47 N 6th St,553,17,47374,39.829996,-84.893377
1021272,Richmond Winter Farmers Market - Winter Season (November - April),204 S Second St,553,17,47374,39.825813,-84.900398
1019930,Ridgeway Farmers Market,299 Hughitt Street,918,21,53582,42.998521,-89.993242
1019142,"Right Choice, Fresh Start Farmers' Market",3310 Magnolia St.,919,26,29115,33.528187,-80.838621
1019145,"Right Choice, Fresh Start Farmers' Market",5484 Carolina Hwy,920,26,29042,33.315079,-81.144272
1005060,Rindge Farmers and Crafters Market,Bradford Street and Route 202,921,34,3461,42.765593,-72.03585
1021312,Rittenhouse Saturday Farmers' Market,1800 Walnut Street,213,11,19103,39.950039,-75.170836
1021302,Rittenhouse Tuesday Market,1800 Walnut Street,213,11,19103,39.950045,-75.170843
1019419,River Street Market,30 River Street,922,9,23803,37.233787,-77.40373
1019312,River Valley Farmers' Market,Center Avenue,923,25,59034,45.742235,-107.608015
1004073,Riverdale Park Farmers Market,4650 Queensbury Road,924,35,20737,38.962979,-76.935311
1019418,Riverfront Farmers Market,116 Dock St.,925,43,28401,34.234207,-77.94793
1018284,Riverside Arts Market,715 Riverside Avenue,816,7,32204,30.3164943,-81.6762903
1021409,Riverside Farmers Market,2800 Riverside Drive,926,17,46208,39.806671,-86.192041
1000194,Riverside Farmers' Market,10 Pine Ave.,457,5,60546,41.8277856,-87.8201027
1019259,Rivertown Farmers Market,303 Williams Blvd,927,10,70062,29.973156,-90.246653
1019927,Riverview Farmers Market,320 Ogden Avenue,491,2,7307,40.744736,-74.042798
1019635,Riverwalk Farmers Market,5 S. Walnut Street,725,38,19963,38.913062,-75.42808
1019070,Roanoke Farmer's Market,Main Street,475,17,46783,40.961979,-85.373322
1019899,Rock Valley Farmers Market,1013 13th Ave,928,23,51247,43.200223,-96.300832
1020173,Rockford Midtown Market,503 Seventh Street,929,5,61104,42.262526,-89.08098
1019033,Rockmart Farmers Market,108 Water St.,930,24,30153,33.997669,-85.053094
1012576,Rockville Farmers Market,Route 28 & Monroe Street,727,35,20850,39.0819115,-77.1492295
1021623,Rocky Butte Farmers Market,9200 NE Fremont St,195,16,97220,45.551352,-122.568013
1021606,Rocky Mount Farmers Market,435 Franklin St,765,9,24151,36.994866,-79.888073
1019048,Rocky Mountain Front Farmers Market,North Main Avenue & 8th Street NW,931,25,59422,47.818183,-112.188004
1011286,Rogers Farmers Market,12724 Main Street,932,20,55374,45.186933,-93.551965
1019747,Rogersville Farmer's Market,270 County Line Road,933,18,65741,37.115153,-93.066381
1003969,Rogue Valley Growers & Crafters Market,1492 East Main,50,16,97520,42.1949,-122.6905
1003970,Rogue Valley Growers & Crafters Market,99 Hawthorne St,707,16,97501,42.336896,-122.854244
1003971,Rogue Valley Growers & Crafters Market,Oak & N Main,50,16,97520,42.192172,-122.700426
1018637,Rohnert Park Farmers' Market,500 City Center Dr,934,3,94928,38.349284,-122.703949
1011778,Rolling Meadows City Markets,2720 Kirchoff Road,935,5,60008,42.078232,-88.016174
1019479,Ronan Farmers' Market,155-199 Hwy 93,936,25,59864,47.5276,-114.097574
1018349,Roosevelt Community Farmers' Market,380 Nassau Road,937,19,11575,40.6817846,-73.5908479
1019973,Rosa Parks Farmers Market,2020 Beatties Ford Road,208,43,28216,35.262802,-80.854493
1010821,Rose City Farmers Market,302 S. Broadway Ave.,938,14,75701,32.347948,-95.300309
1019194,Roslindale Village Main Street Winter Farmers Market,32 Birch St,939,28,2131,42.286072,-71.130709
1019791,Ross Township Farmers Market,920 Perry Hwy,112,11,15229,40.533713,-80.036108
1021535,Round Rock Farmers' Market,201 University Oaks Blvd,940,14,78665,30.557966,-97.688209
1021218,Route One Farmers Market,3745 Constellation Rd,941,3,93436,34.700679,-120.466224
1005261,Royal Kunia Park-n-Ride (People's Open Market),Kupuna Lp/Kupuohi Street,942,12,96797,21.38912,-158.032652
1019119,RT 639 Farmers Market,"7278 Ladysmith Road,",943,9,22546,38.016661,-77.518506
1021451,Running Springs Farmers Market and Artisan Faire,2645 Whispering Pines Drive,944,3,92382,34.206855,-117.104915
1003915,Rusk County Farmers Market,US Highway 8 & W. 2nd  Street,945,21,54848,45.464998,-91.09924
1019620,Russellville Community Market,320 West C St.,653,30,72801,35.280402,-93.135468
1021646,Russian River Farmers Market,16290 5th St,946,3,95446,38.503197,-122.998786
1021503,Russiaville Farmers Market,250 N Union St,947,17,46979,40.419151,-86.270804
1018975,Ruston Farmers Market,220 E. Mississippi Avenue,948,10,71270,32.529214,-92.635542
1019715,RVCC Winter Market,Rockfish School Lane,949,9,22920,37.7874422,-78.886752
1019825,Saint Mary Farmers Market,700 s third st,139,4,43206,39.948137,-82.994617
1019734,SaintParis FarmersMarket,135 W. Main St,950,4,43072,40.127699,-83.959772
1002062,Salamanca Farmers market,768 Broad st,951,19,14779,42.164734,-78.741263
1005214,Salem Farmers Market,3 East Main Street,952,9,24153,37.292997,-80.058606
1021613,Salem Farmers Market,32 Derby Square,952,28,1970,42.520767,-70.894541
1019211,Salem NH Farmers Market - Winter,14 Main Street,952,34,3079,42.781773,-71.2372585
1021546,Salinas City Center Certified Organic Farmer's Market,Gabilan Street,953,3,93901,36.675383,-121.65603
1004988,Saline Farmers Market,S. Ann Arbor Street,954,6,48176,42.165956,-83.781146
1004990,Saline Farmers Market,7265 Saline Ann Arbor Road,954,6,48176,42.179728,-83.785094
1021724,Salisbury Farmer's Market,16 Elm Street,955,28,1952,42.835542,-70.842243
1002485,Salmon Creek Farmers' Market at Legacy Hospital,2211 NE 139th Street,362,8,98686,45.720387,-122.648554
1019428,Salomon Farm Park Farmers' Market,817 West Dupont Road,449,17,46825,41.175641,-85.152678
1005262,Salt Lake Municipal Lot (People's Open Market),5337 Likini Street,18,12,96818,21.346157,-157.904131
1021468,San Antonio Food Bank Farmers' Market,5200 Enrique M. Barrera Pkwy,21,14,78227,29.418102,-98.59179
1009080,San Francisco Certified Alemany Farmers Market,100 Alemany Boulevard,424,3,94110,37.7373447,-122.4085979
1018449,Sanford Farmers' Market,919 Main St,956,33,4073,43.438711,-70.774653
1019913,Sankofa World Market,224 Dexter St,46,29,2907,41.811066,-71.42853
1020185,Santa Clara Farmers' Market,Jackson Street at Homestead Road,957,3,95050,37.364613,-121.967934
1021645,Santa Rosa Certified Farmers Market,50 Mark West Springs Rd.,958,3,95403,38.495737,-122.75197
1018625,Santa Rosa Community Farmers Market at the Veterans Building,1501 Farmers Lane,958,3,95404,38.434379,-122.689399
1018315,Santa Rosa Downtown Market (Wednesday Night Market),Courthouse Square & 4th St,958,3,95404,38.4406777,-122.71359
1011160,Santa Rosa Farmers Market,4587 Woodbine Road,959,7,32571,30.603977,-87.183559
1007261,Sara Hardy Downtown Farmers Market,152 East Grandview Parkway,960,6,49684,44.765173,-85.621764
1008303,Saracen Landing Farmers Market,200 Lake Saracen Drive,961,30,71601,34.231049,-92.004296
1012203,Saranac Lake Village Farmers Market,Riverside Park,962,19,12983,44.32463,-74.131251
1021577,Saturday Market at Steele,4350 Thomas Drive,963,3,95435,38.992994,-122.875318
1007250,Saugerties Farmers Market,115 Main Street,964,19,12477,42.080345,-73.946818
1021558,Scituate Farmers Market,600 Chief Justice Cushing Hwy,965,28,2066,42.19847,-70.769256
1021707,Scituate Rotary Farmers Market,46 Institute Lane,966,29,2857,41.848902,-71.579083
1012037,SCOTCH PLAINS FARMERS' MARKETPLACE,"430 Park Ave (Municipal Parking Lot), Scotch Plains, New Jersey 07076",967,2,7076,40.650167,-74.397557
1019627,Scotland Farmers Market,Rt. 14 & Rt. 97,968,32,6264,41.698757,-72.081503
1020088,Scott County Farmers' Market,corner of North Broadway and Washington Street,462,27,40324,38.211492,-84.559554
1019515,Scottsville Midweek Farmers' Market,61 Main St.,969,19,14546,43.022276,-77.753379
1019445,SE Columbus Farmer's & Grower's Market,5081 Carbondale Drive,139,4,43232,39.924927,-82.847372
1018167,Seacoast Eat Local Winter Farmers' Market - Exeter High School,1 Blue Hawk Drive,393,34,3833,43.0168516,-71.0003126
1018172,Seacoast Eat Local Winter Farmers' Market - Wentworth Greenhouses,141 Rollins Road,970,34,3869,43.2155618,-70.8601023
1019237,Sealy Farmers Market,410 Main Street,971,14,77474,29.78029,-96.159309
1021693,Searcy County Farmers Market,200 W Fair Street,972,30,72650,35.911945,-92.632893
1021664,Seaside Farmers Market,1140 Broadway,973,16,97138,45.993667,-123.919864
1021233,Secotan Market,2868 NC-345,974,43,27981,35.854615,-75.645391
1018773,Sedalia Area Farmers' Market,2233 W 16th St,975,18,65301,38.698011,-93.255481
1019610,Seed2Seed Farmer’s Market,100 north main st.,976,43,27101,36.09598,-80.244023
1019442,Seneca Falls Farmers Market,15 Water Street,977,19,13148,42.909109,-76.800314
1019395,Sevier County Farmers Market,Herman Dierks Park   604 East Hayes Avenue,978,30,71832,34.042245,-94.342133
1021700,Seward Farmer's Market,529 Seward St,979,1,68434,40.907721,-97.098509
1010838,Shallotte Farmers Market/Market on Mulberry,123 Mulberry Street,980,43,28470,33.975058,-78.386035
1019455,Shawano Farmers Market,235 S. Washington Street,981,21,54166,44.777707,-88.612868
1021429,Shawnee Farmers Market,11110 Johnson Drive,744,22,66203,39.017779,-94.805322
1001280,Shelby County Farmers Market,Hwys 44 and 59,982,23,51537,41.645926,-95.338882
1019976,Shelby County Farmers Market,151 W Washington Street,983,17,46176,39.52422,-85.780478
1020103,Shepherdsville farmer's Market,170 W. Joe B. Hall Avenue,984,27,40165,37.988053,-85.709198
1018988,Shiloh Farmers' Market,5300 Philadelphia Dr.,4,4,45415,39.819046,-84.235026
1019319,Shoreline Farmers Market,15415 Westminster Way,985,8,98133,47.741553,-122.349452
1012179,Shorewood Farmers Market,3400 Estabrook Parkway,986,21,53211,43.091905,-87.898448
1020004,Shreveport Farmers' Market,101 Crockett Street,987,10,71101,32.514186,-93.744962
1021397,Siloam Springs Farmers Market,205 Jefferson Street,988,30,72761,36.181621,-94.541074
1018771,Silver City Farmers' Market Downtown,901 N Pope ST,989,48,88061,32.774517,-108.276185
1021219,Silver City Farmers' Market Midweek Market,"3025 Highway 180 E, Silver City, NM 88061",989,48,88061,32.787733,-108.242482
1011044,Silver Lake CFM,1500 Griffith Park Blvd,57,3,90026,34.090541,-118.277386
1016822,Silver Valley Farmers Market,10 Station Ave,990,31,83837,47.536412,-116.120504
1018601,Silverdale Farmers Market,2222 Bucklin Hill Rd,199,8,98383,47.651931,-122.668607
1011811,Simi Valley City Hall Certified Farmers' Market,2757 Tapo Canyon rd,991,3,93093,34.285295,-118.718091
1010560,Sioux City Farmers Market,100 Pearl Street,992,23,51101,42.490552,-96.408445
1003169,Sitka Farmers Market,611 Lincoln Street,993,50,99835,57.051519,-135.326742
1018814,Sleeping Dragon Farmers Market,6475 Columbus Rd SE,994,48,88030,32.189126,-107.750939
1019869,Slippery Rock Farmers Market,"Gateway Park, 100 Midway Street",995,11,16057,41.062533,-80.050842
1020163,SLO Farm Supply Farmers Market,224 Tank Farm Rd,996,3,93401,35.247189,-120.667181
1010014,Smith County Farmers Market,110 Ag. Center lane,997,13,37030,36.2233523,-85.9461859
1021675,Snookz block mini market,"225 elm st, 4",998,3,93060,34.342681,-119.084049
1020022,SOCO Farmers' Market,3315 Hyland,999,3,92626,33.694867,-117.927099
1019926,Sodus Farmers' Market,58 West Main Street,1000,19,14551,43.237102,-77.062753
1020159,SoKY Marketplace Farmer's Market,636 Center Street,1001,27,42102,36.970919,-86.438462
1003836,Solana Beach Farmers Market,444 South Cedros Avenue,1002,3,92075,32.987194,-117.269204
1019829,Soldotna Saturday Farmers Market,193 E. Corral Ave,404,50,99669,60.49304,-151.067584
1019671,Somerset County Farmers' Market Inc.,800 Georgian Place,1003,11,15501,40.022787,-79.072141
1020039,Somerville Mobile Farmers' Market - Council on Aging,167 Holland Street,1004,28,2144,42.40098,-71.125686
1020040,Somerville Mobile Farmers' Market - East Somerville Community School,50 Cross Street,1004,28,2145,42.385778,-71.087099
1011934,Somerville Mobile Farmers' Market - Mystic,530 Mystic Avenue,1004,28,2145,42.396251,-71.091856
1011935,Somerville Mobile Farmers' Market - North Street,24 North Street,1004,28,2144,42.407206,-71.131331
1019803,Soutel Community Market,4750 Soutel Dr,816,7,32208,30.40374,-81.72001
1020067,South Berkeley Farmers' Market,Adeline at 63rd Street,326,3,94703,37.847765,-122.271931
1021697,South Collier Farmer's Market,6060 Collier Blvd,1005,7,34114,26.045266,-81.698398
1019385,South Cumberland Farmers Market,39 Ballpark Road,1006,13,37375,35.193923,-85.917223
1018138,South East Area Farmers' Market,900 Fuller Ave SE,453,6,49506,42.9464659,-85.6394126
1021214,South End Market at Atherton,2000 South Blvd.,208,43,28203,35.20911,-80.860801
1019599,South Fork Fun Food & Brew,3309 W. Hwy 29,462,14,78628,30.631014,-97.745633
1002526,South Hill Farmers Market,105 W. Danville Street,1007,9,23970,36.7244013,-78.1301422
1019915,South Kingstown Farmers Market  at Marina Park,2 Salt Pond Rd,1008,29,2879,41.428192,-71.49696
1021573,South Lake Tahoe Certified Farmers Market,2748 Young Street,1009,3,96150,38.927079,-119.982044
1019511,South Lyon Farmers and Artisans Market,110 W. Liberty,1010,6,48178,42.461015,-83.653169
1010997,South Miami Farmers Market,6130 Sunset Dr,631,7,33143,25.704072,-80.291066
1010445,South Milwaukee Downtown Market,11th and Milwaukee Avenues,1011,21,53172,42.9107287,-87.862688
1021553,South Orange Farmers Market,12 Sloan Street,1012,2,7079,40.7881258,-74.248205
1019091,South Side Farmers' Market,Alder Street and Cedar Avenue,242,11,18505,41.4003507,-75.6668643
1018098,South St. Joseph Farmers Market at the Junction,Lake & Illinois Avenues,1013,18,64504,39.718654,-94.865955
1021563,South Waterfront Farmers Market,3508 S Moody Avenue,195,16,97239,45.496936,-122.671046
1021589,South Windsor Farmers' Market,220 Nevers Rd.,1014,32,6074,41.842841,-72.55179
1002063,Southern Tier Farmers Market - Olean,1900 Constitution Ave,1015,19,14760,42.211214,-78.041832
1019979,Southshore Outdoor Market,8505 Durand Ave,1016,21,53177,42.697348,-87.888847
1021326,Southwest Plaza Farmers Market,Wadsworth and Bowles,1017,15,80123,39.611904,-105.09573
1005560,Southwest Virginia Farmers' Market,497 Farmers Market Drive,1018,9,24343,36.742228,-80.772836
1019305,Sowing Seeds Growing Futures Farmers Market,18917 Joy Road,1019,6,48228,42.362216,-83.130895
1018952,Spanish Peaks Farm Stand,23500 US Hwy 160,1020,15,81089,37.600391,-104.831846
1021568,Sparks United Methodist Church Farmer's Market,1231 Pyramid Way,1021,44,89431,39.544248,-119.753397
1019173,Speedway Farmers Market,1068 Main Street,1022,17,46224,39.793698,-86.247542
1019784,Spotsylvania Farmers Market - Spotsylvania Regional Medical Center,4600 Spotsylvania Parkway,1023,9,22407,38.219747,-77.495899
1019452,Spotsylvania Farmers Market - VDOT Commuter Parking Lot,12150 Gordon Road,1024,9,22407,38.29038,-77.563047
1019782,Spotsylvania Farmers Market - VDOT Commuter Parking Lot,12150 Gordon Road,1024,9,22170,38.289909,-77.559528
1021394,Springdale Farmers’ Market,992 E. Emma Ave.,1025,30,72764,36.18745,-94.11845
1003588,Square Market,Public Square,76,45,38606,34.316885,-89.952098
1021670,St. John Farmers Market,9660 Wicker Avenue,1026,17,46373,41.444077,-87.468144
1018312,St. Johns Farmers Market,N.Lombard and N.Philidelphia,195,16,97203,45.5901096,-122.7544853
1021466,St. Louis Farmers Market,300 North Mill Street,1027,6,48880,43.410742,-84.608462
1019628,St. Maries Farmers Market,,1028,31,83861,47.318286,-116.586445
1020176,St. Matthews Farmers Market,4100 Shelbyville Rd,863,27,40207,38.251785,-85.646194
1019675,St. Michaels Farmers Market,204 S Talbot St,1029,35,21663,38.785161,-76.225202
1007810,St. Paul Farmers' Market,210 Holyoke,1030,20,55044,44.6451,-93.2429
1012278,St. Petersburg Saturday Morning Market,First Street and First Avenue South,1031,7,33701,27.769964,-82.633652
1021483,St. Phillips Plaza Market,4280 N. Campbell Rd,1032,47,85718,32.285766,-110.942088
1012766,Stafford Community Farmers' Market,31 Main Street,1033,32,6076,41.953553,-72.304724
1018211,Stanly Commons Farmers Market,1000 N. First St.,1034,43,28001,35.366184,-80.197218
1021526,Stayton Farmers Market,Third Ave & Florence St,1035,16,97383,44.796453,-122.791922
1012100,STCC Farmers' Market,One Armory Square,406,28,1102,42.108668,-72.581067
1018918,STCC Open Air Market,180 Airport Road,1036,11,17257,40.050647,-77.477569
1021333,Steelville Farmer & Artist Saturday Morning Market,392 Main St,1037,18,65565,37.967138,-91.358368
1021334,Steelville Farmer & Artist Wednesday Night Market,"Hoppe Spring Park, Church Street",1037,18,65565,37.966076,-91.359291
1010057,Stones River Market,301 Spring Street,674,13,37130,35.852209,-86.416062
1019526,Stow Community Farmers Market,1567 Pilgrim Drive,1038,4,44224,41.168794,-81.452156
1018451,Stowe Farmers' Market,1799 Mountain Road,1039,0,5672,44.473531,-72.712004
1012116,Suffolk Farmers' Market,524 N. Main Street,1040,9,23434,36.737572,-76.581989
1019545,Summit Lake Neighborhood Farmers' Market,380 W. Crosier St.,263,4,44311,41.058965,-81.542318
1019036,Sumter Farmers Market,200 Miller road,1041,26,29153,33.9324793,-80.373
1019112,Sunday Market on Main Street,"4138 Main St, Unit A",1042,15,80547,40.529078,-104.981878
1007271,Sunland Park Ardovino's DC Farmers' Market,one Ardovino Dr,1043,48,88063,31.791358,-106.557437
1020186,Sunnyvale Farmers' Market,Murphy Avenue at Washington Avenue,1044,3,94086,37.385784,-122.026323
1021432,Superior Farm-to-Fantastic Farmer's Market,"Superior Food Court, Main Street",1045,47,85173,33.285146,-111.1103
1009707,Surfside Beach Farmers Market,Intersection of Surfside Drive and Willow Drive,1046,26,29575,33.6069616,-78.9743641
1008173,Surfside Sunset Market,Veteran's Pkwy & Surfside Blvd,178,7,33991,26.608161,-82.024341
1020149,Surprise Valley Farmers Market,501 Main,1047,3,96104,41.527832,-120.171665
1019481,Sustain Greenville Farmers Market,N1915 Julius Dr,154,21,54942,44.311141,-88.557375
1021643,Sustainable Food Center Farmers' Market Downtown,422 Guadalupe St,1048,14,78701,30.26766,-97.747306
1021644,Sustainable Food Center Farmers' Market Sunset Valley,3200 Jones Rd,1048,14,78745,30.230977,-97.807494
1002765,Suttons Bay Farmers Market,Intersection of M22 & M204,1049,6,49682,44.980186,-85.647075
1019981,Suwanee Farmers Market,330 Town Center Ave,1050,24,30024,34.05617,-84.063354
1021313,Swarthmore Farmers Market,121 Park Avenue,1051,11,19081,39.901671,-75.348771
1018923,Sweetwater Sunday Market,6942 West Comanche Avenue,1052,7,33634,27.999259,-82.560612
1019015,Tahoe City Farmers Market Thursday CFM,400 N Lake Blvd,1053,3,96145,39.169938,-120.14113
1020036,Tamarack Junction Casino Farmers' Market,13101 So. Virginia Street,1054,44,89511,39.416292,-119.755381
1018476,Taos Farmers' Market,400 Camina de la Placita,1055,48,87571,36.407207,-105.574539
1020073,Taylorsville Farmers Market Inc.,751 Taylorsville Rd,1056,27,40071,38.03192,-85.344893
1011738,TD Saturday Market,Main Street at West Court Street,154,26,29601,34.8485031,-82.4000115
1019138,Team Jaffrey Farmers Market,28 Main St,1057,34,3452,42.815213,-72.023787
1003982,Telluride Farmers' Market,South Oak St,1058,15,81435,37.936843,-107.813086
1020147,Temescal Urban Village Farmers' Market,5300 Claremont Ave.,738,3,94618,37.839774,-122.259736
1019075,Temple Terrace Farmers' Market,11302 N 56th St,1059,7,33617,28.050964,-82.394125
1021694,Tenino Farmers Market,po Box 554,1060,8,98589,46.853829,-122.860375
1018994,Terra Square Farmers Market,3380 Chicago Dr.,1061,6,49426,42.8677383,-85.8654557
1010998,Terre Haute Farmers Market,2800 Poplar Street,1062,17,47803,39.464145,-87.37607
1000710,Texas Farmers' Market at Lakeline,"Lakeline Mall parking lot, behind Sears & Dillard's",1063,14,78613,30.469036,-97.806683
1021616,Texas Farmers' Market at Mueller,2006 Philomena St.,1064,14,78723,30.300107,-97.703135
1018279,Texas Township Farmers' Market,7110 West Q Ave,585,6,49009,42.201444,-85.687996
1021235,The 'Whee Market,113 Market Street,1065,43,28723,35.301188,-83.18569
1021204,The Albemarle Farmers Market,Towncenter lane,438,9,22911,38.126837,-78.445556
1020049,The American Legion Farmers Market,2 S Artillery Dr,1041,26,29150,33.919521,-80.361114
1019047,The Ballpark Farmers & Artisan Market,7 Ballpark way,1066,33,4064,43.514488,-70.391653
1019933,The Berlin Farmers Market,Pitts Street and Commerce Street,1067,35,21811,38.325383,-75.219388
1021203,The BLVD Market,Lancaster BLVD,1068,3,93534,34.69773,-118.142518
1019596,The Capital Market of 20743,111 Capitol Heights Blvd,804,35,20743,38.887555,-76.913335
1018959,The Clarksville Downtown Market,One Public Square,523,13,37040,36.528219,-87.361048
1021254,The Corner Farmers Market,2200 Walker Avenue,1069,43,27403,36.069019,-79.828293
1019181,The cornwall farmers market,183 main street,1070,19,12518,41.442234,-74.059815
1019303,The Creede Farmers and Local Artisan Market,001 - 1st Street,1071,15,81130,37.852344,-106.926949
1019544,The East End Farmer’s Market,13060 Factory Lane,1072,27,40245,38.286927,-85.508543
1019775,The Fairfield Farmers Market,411 Wessel Drive,1073,4,45014,39.334042,-84.563916
1019931,the Farm Market,Main St,529,48,88042,32.920178,-107.569106
1019948,The Farm Market at Mill No. 5,"250 Jackson Street, 5th Floor",657,28,1852,42.641166,-71.312805
1019166,The Farmers Market at Maryland,3900 Campus Drive,1074,35,20742,38.985968,-76.947513
1019626,The Farmers Market at Tiffany Farms,156 Sterling City Road,1075,32,6371,41.4878526,-72.101949
1019751,The Farmers’ Market at Rutherfurd Hall,1686 county road 517,1076,2,7820,40.914599,-74.813622
1021304,The Fountain Farmers' Market,The Singing Fountain,213,11,19147,39.929934,-75.163171
1019697,The Fresh MARTA Market - Bankhead Rail Station   Wednesdays  3:00-7:00p.m.,1335 Donald Lee Hollowell Parkway,354,24,,33.773326,-84.426967
1019700,The Fresh MARTA Market - College Park Rail Station   Thursdays  3:00-7:00p.m.,3800 Main Street,1074,24,30337,33.638149,-84.46008
1019699,The Fresh MARTA Market - Five Points Rail Station   Fridays  3:00-7:00p.m.,30 Alabama Street SW,354,24,30303,33.755202,-84.390574
1019698,The Fresh MARTA Market - H.E. Holmes Rail Station   Wednesdays  3:00-7:00p.m.,70 Hamilton E. Holmes,354,24,30311,33.764764,-84.476405
1019696,The Fresh MARTA Market - Tuesdays - West End Station,,354,24,,33.728652,-84.416667
1021276,The Groves Marketplace,11939 Madera Run Pkwy,353,14,77346,29.957574,-95.188057
1021619,The Historic City Market,"213 Market St SE 3rd Floor, Downtown Roanoke Inc.",475,9,24011,37.271606,-79.939064
1012357,The Indian Shores Sunday Morning Market,19305 Gulf Blvd,1077,7,33785,27.84788,-82.842837
1019001,"The Lewis Co. Farmers Market, Inc.",210 Center Ave,610,36,26452,39.037553,-80.465764
1021659,The LMH Market,1408 Short Eleventh St,398,5,62656,40.154175,-89.385624
